Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent
323.0,9.1,4.4,19.9,160.9,46.3,2.2,1.8,9.9
566.2,35.9,10.2,160.4,667.2,14.8,4.1,7.0,43.9
251.8,15.6,6.2,204.7,475.0,15.3,1.0,1.7,12.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324.9,5.2,1.8,5.8,407.6,59.7,2.4,1.7,8.7
209.5,6.8,3.0,87.3,1252.5,10.3,2.7,3.7,26.9
129.1,3.0,0.4,0.0,33.3,22.1,2.8,5.3,4.9
46.3,3.3,2.1,8.6,83.0,2.8,0.1,0.0,1.4
468.3,13.6,4.6,174.6,1004.4,29.1,2.0,24.2,59.1
342.5,21.6,8.9,52.6,341.1,37.1,1.7,23.6,4.4
147.7,6.7,3.1,11.3,99.7,19.6,1.3,13.3,2.9
160.4,3.6,0.7,19.8,208.2,26.9,1.0,2.2,4.5
91.6,3.0,1.4,0.0,11.6,17.3,0.4,15.4,0.3
164.3,3.5,0.6,31.0,125.0,31.3,2.2,19.3,3.3
18.3,1.1,0.2,0.0,643.6,1.1,0.1,0.5,1.2
199.8,2.6,0.5,0.0,167.2,39.4,4.4,11.2,5.4
328.0,8.5,3.6,221.0,1000.6,33.3,0.5,3.1,28.5
195.8,10.6,6.2,66.9,153.4,20.9,1.0,1.5,4.2
27.9,0.2,0.0,0.0,192.8,6.3,1.6,3.0,1.1
60.7,2.2,0.9,17.4,121.2,5.4,0.3,2.4,4.6
23.5,0.1,0.0,0.0,11.0,5.6,0.6,5.4,0.6
123.8,4.9,2.7,45.4,229.2,16.7,0.6,0.2,3.2
309.6,21.2,9.7,82.4,75.1,4.4,0.5,1.6,23.9
577.8,25.9,11.7,99.6,201.8,51.5,4.4,7.2,34.0
181.6,3.6,0.5,0.0,306.7,33.9,4.8,11.1,4.9
163.8,3.8,1.0,20.2,297.9,25.6,1.0,1.2,6.2
246.5,18.8,7.5,54.4,1309.5,10.2,4.2,5.9,10.5
440.6,24.6,11.5,80.0,720.4,27.3,8.2,7.8,29.8
296.7,13.4,6.7,56.9,638.9,25.1,1.4,2.1,18.4
220.0,1.8,0.3,103.9,164.5,5.5,1.3,1.9,43.7
265.8,15.9,8.8,33.8,149.0,29.2,1.1,17.9,3.5
66.5,0.8,0.2,0.0,127.8,12.7,0.6,1.1,1.9
486.1,22.5,7.0,29.5,549.3,52.5,4.6,4.1,19.5
182.8,4.7,2.7,26.6,176.4,33.1,1.3,19.6,3.1
151.8,2.1,0.4,68.4,310.2,4.4,0.9,1.4,28.2
274.4,10.4,1.3,0.0,249.1,37.2,2.8,1.3,7.9
328.4,13.2,6.8,109.7,874.3,32.5,1.4,1.9,19.0
397.4,24.4,12.4,223.8,820.3,19.9,2.0,13.6,25.9
206.1,8.4,1.4,72.6,221.5,6.4,1.6,3.2,25.2
60.3,4.4,2.1,12.4,181.9,3.7,0.3,1.7,2.2
229.6,4.0,0.6,32.9,593.1,32.0,3.7,7.4,18.4
284.1,15.7,7.7,45.5,206.1,33.2,2.2,18.6,4.5
110.8,5.2,0.9,0.5,92.4,14.1,0.4,7.1,2.1
177.9,4.2,2.6,14.7,279.2,27.9,3.3,4.2,8.2
324.6,9.9,2.8,54.8,669.5,33.8,1.4,3.7,24.0
234.2,7.2,1.6,91.2,254.2,6.3,0.4,4.7,34.6
191.8,8.1,3.5,27.7,764.5,15.8,1.5,2.5,12.3
451.7,3.7,0.6,0.0,228.5,88.1,4.6,3.3,15.5
329.8,13.2,6.2,39.0,699.1,31.2,0.9,0.2,20.7
52.1,2.1,1.2,5.0,57.9,8.2,2.3,3.8,1.4
148.9,1.2,0.3,10.6,148.2,32.5,3.3,12.8,4.4
217.1,8.9,1.0,68.4,79.2,6.0,1.1,3.8,27.7
103.3,5.8,2.4,3.8,28.0,12.8,1.0,11.3,2.1
295.1,8.8,5.1,20.3,74.3,52.9,3.8,35.6,3.1
465.8,14.8,7.5,108.8,602.5,18.9,0.9,7.6,36.1
371.4,20.4,10.6,111.4,204.5,44.8,0.7,38.1,3.5
298.5,16.3,7.9,74.0,553.4,16.5,2.3,8.4,22.6
290.4,0.3,0.1,0.0,77.2,66.1,8.5,4.0,7.4
101.6,7.8,4.9,20.3,595.1,8.1,2.6,5.0,1.0
200.3,5.4,2.9,3.2,337.2,34.2,1.4,11.9,4.0
320.1,18.4,6.5,91.7,202.8,31.6,1.6,17.5,9.3
246.8,13.9,3.4,1.9,113.0,28.9,2.2,20.3,6.0
198.0,0.7,0.2,0.0,5.3,38.7,8.2,0.5,9.5
200.7,11.3,3.5,26.6,423.3,20.1,0.7,2.7,4.7
237.4,17.3,10.7,56.0,331.7,17.4,1.3,0.9,4.0
16.2,0.0,0.0,0.0,6.8,4.1,0.0,3.6,0.0
204.8,13.0,8.0,57.1,42.0,19.6,0.5,6.8,2.2
185.1,16.6,4.5,18.0,438.9,4.9,2.0,1.9,5.3
110.0,9.1,5.5,22.9,397.5,6.5,0.0,0.2,3.5
267.7,11.2,1.5,0.0,9.6,34.2,7.4,1.6,9.2
197.6,16.3,4.7,124.0,525.0,5.4,1.2,1.4,7.4
383.7,19.0,6.8,78.7,2150.5,25.9,5.1,7.8,28.1
190.1,15.8,7.6,30.2,358.7,9.0,2.2,2.8,4.8
141.1,9.8,2.6,7.2,373.8,10.4,2.6,2.5,3.2
241.2,9.7,4.0,65.2,310.5,33.8,0.9,20.1,5.5
116.9,10.1,1.4,0.0,1.7,1.3,0.1,0.2,0.1
185.8,3.8,0.6,82.5,119.4,1.8,0.5,0.3,34.6
570.9,40.2,11.8,216.5,1093.3,4.6,0.7,2.4,45.4
65.0,1.7,1.0,6.5,38.9,10.0,0.3,9.7,2.8
556.0,5.2,1.2,124.2,207.9,96.3,4.0,1.3,27.5
8.7,0.0,0.0,0.0,89.8,1.6,0.1,1.2,0.2
232.8,8.4,2.5,75.8,496.6,1.8,0.1,0.4,30.6
260.2,14.3,8.3,85.0,245.9,27.9,1.0,17.9,5.8
189.0,1.6,0.3,99.0,140.4,0.0,0.0,0.0,41.1
95.8,7.1,1.0,0.0,24.3,6.7,1.5,2.9,3.2
356.8,18.9,3.1,10.2,388.4,36.7,2.8,4.1,13.1
399.0,14.7,5.0,75.0,168.1,44.8,6.1,31.8,24.5
230.4,10.1,2.9,31.5,214.6,33.1,1.2,18.7,3.7
314.1,10.4,2.9,9.1,42.6,46.0,5.0,14.9,9.6
225.3,5.0,3.7,6.8,318.9,42.8,2.1,28.4,4.1
178.5,14.9,2.2,0.0,214.6,12.5,7.8,2.1,2.9
133.8,0.3,0.1,0.0,226.7,30.9,4.5,5.4,3.3
75.7,4.0,1.8,2.4,37.5,8.7,0.5,6.0,1.3
52.6,3.1,0.5,0.0,236.4,5.0,2.6,2.2,2.9
360.2,19.3,8.7,32.8,21.4,43.7,3.7,2.9,5.3
199.6,4.8,3.7,5.7,269.8,37.1,0.2,25.4,2.6
293.9,19.0,11.6,51.0,257.8,31.1,1.4,11.1,2.9
108.1,6.1,2.0,8.2,502.9,10.1,2.9,3.5,5.0
321.4,10.9,4.6,22.2,386.3,44.2,5.8,8.9,13.3
163.0,1.6,0.3,17.1,774.9,29.1,0.5,21.9,9.3
296.8,12.7,9.6,20.1,38.2,29.8,2.5,18.9,2.8
368.9,14.4,3.0,0.0,430.0,54.2,6.3,19.3,11.8
639.7,27.8,7.1,78.8,778.9,66.7,7.8,6.2,31.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313.0,12.0,7.5,43.1,28.0,15.4,0.0,14.4,1.1
444.5,21.8,11.4,86.8,824.5,33.0,0.3,3.0,28.8
311.0,17.7,4.0,72.6,738.7,7.7,1.7,3.0,24.7
110.9,8.3,5.2,29.2,26.7,4.4,0.0,3.2,1.3
289.0,14.4,5.0,75.0,69.8,16.8,1.7,13.9,22.8
394.6,20.1,5.4,92.8,826.1,9.2,0.0,2.2,32.1
87.9,5.2,1.9,6.5,31.1,9.8,1.6,0.4,2.5
260.5,10.5,6.5,26.7,149.9,39.7,3.0,18.9,3.0
33.7,1.2,1.1,0.2,8.1,5.6,0.0,5.5,0.3
311.3,13.8,3.2,236.3,893.9,33.8,2.5,5.8,13.3
910.0,38.5,12.4,292.4,1329.1,30.2,1.5,22.4,104.4
239.9,0.3,0.1,0.1,1052.0,57.8,4.7,39.4,1.9
277.1,8.5,1.3,97.5,208.9,6.9,2.0,3.9,41.7
132.7,0.2,0.0,0.0,5.0,33.1,0.6,29.7,0.9
245.9,10.9,3.9,38.6,453.7,22.4,1.9,1.4,13.9
29.4,0.1,0.0,0.0,1.1,7.6,0.2,5.1,0.2
397.1,14.3,4.9,102.0,1002.1,32.6,2.5,20.8,34.1
235.1,11.4,4.1,66.9,196.5,0.7,0.2,0.1,30.4
172.1,5.7,1.2,35.0,614.8,16.9,3.0,5.7,15.3
46.8,2.8,2.0,0.2,7.3,5.7,0.3,5.1,0.5
49.8,0.3,0.1,0.0,113.8,11.2,3.7,5.7,1.3
83.6,2.6,0.2,0.0,412.7,15.1,0.3,13.1,1.1
102.6,2.5,0.5,6.2,94.0,19.2,0.3,12.0,1.1
215.3,10.4,2.8,10.6,713.5,23.5,3.8,12.0,9.6
386.7,18.4,6.8,149.7,1244.8,3.1,0.4,0.7,49.4
133.5,6.8,3.9,23.9,1830.4,11.9,0.6,10.0,7.4
230.2,3.1,1.7,7.9,344.6,49.0,2.4,28.3,3.4
153.1,4.3,3.5,2.8,176.7,23.8,0.9,20.9,5.9
178.8,2.2,0.5,36.3,402.6,21.1,2.8,2.1,17.8
743.8,37.5,12.2,214.2,1602.1,43.4,2.7,4.9,53.9
214.4,7.8,4.5,40.5,281.9,18.2,1.3,0.9,17.6
351.9,20.0,8.4,42.7,277.4,42.5,1.0,21.1,3.6
500.8,6.3,1.0,65.8,437.1,72.5,4.0,3.2,36.0
430.9,23.6,5.9,1.8,515.6,45.6,1.4,4.8,8.7
466.6,15.8,6.0,66.0,1065.4,50.1,3.6,6.4,30.4
323.9,11.7,5.8,22.9,84.2,54.8,4.0,38.2,3.5
142.5,2.3,1.3,5.1,251.2,31.3,3.4,23.4,1.2
219.8,5.6,0.9,0.7,765.1,37.5,3.9,10.5,7.1
240.2,10.8,6.6,27.2,257.7,33.1,0.6,16.8,3.6
31.1,1.4,0.2,2.5,39.6,3.7,0.6,0.6,1.2
28.3,1.6,0.3,0.0,330.8,3.5,1.2,2.1,0.9
46.8,1.4,0.7,1.7,49.2,7.2,0.3,2.3,1.1
282.5,6.6,0.9,34.5,958.7,35.5,5.3,9.8,21.9
159.5,4.5,2.8,17.1,60.5,6.2,0.0,0.5,4.0
361.7,4.6,3.7,1.1,76.9,81.5,5.8,24.8,4.6
83.6,0.0,0.0,0.0,1.0,4.7,0.0,3.7,0.0
113.0,0.0,0.0,0.0,1.4,4.6,0.0,4.6,0.0
28.6,0.1,0.1,0.0,383.1,3.4,0.3,0.2,0.9
437.9,8.4,1.9,40.5,362.3,64.5,8.3,12.2,27.6
227.2,12.2,7.4,33.3,443.8,12.3,2.8,0.6,5.5
179.4,10.2,5.7,113.3,104.9,16.1,0.6,0.1,5.4
333.3,20.1,6.2,32.4,1605.6,18.4,5.5,3.8,19.6
56.1,3.4,0.3,0.0,10.2,6.2,1.1,2.5,1.9
131.1,0.1,0.0,0.0,3.1,7.4,0.0,6.9,0.1
311.4,9.1,4.5,24.1,553.7,39.1,2.9,8.2,19.0
363.8,16.7,7.6,43.8,188.8,54.5,4.8,34.4,6.6
163.1,4.8,0.6,49.4,526.6,8.2,2.2,2.3,22.3
88.9,5.1,0.8,0.0,152.6,9.2,1.7,1.8,2.9
2.3,0.1,0.0,0.0,4.7,0.0,0.0,0.0,0.3
13.7,0.1,0.0,0.0,3.8,2.9,0.8,2.0,0.6
226.4,2.9,1.0,73.5,266.6,16.1,1.2,6.4,33.7
329.6,20.3,7.1,41.6,933.6,20.2,1.6,3.2,17.3
97.0,4.3,2.5,18.2,86.8,13.3,0.6,6.9,1.6
63.0,3.1,1.9,16.4,55.3,7.7,0.2,2.7,1.0
236.8,12.6,1.3,0.0,440.2,30.3,3.0,12.5,4.3
129.0,10.5,2.1,5.1,96.9,7.0,2.5,1.7,3.6
618.3,31.0,11.5,126.5,1388.4,52.5,1.8,9.9,32.1
162.6,7.3,2.1,15.2,57.3,23.6,0.1,18.9,1.4
137.4,6.0,1.4,12.0,63.8,21.1,0.1,7.2,1.1
196.1,6.6,3.8,87.5,260.1,1.6,0.1,0.6,30.6
110.6,2.2,1.2,17.4,635.8,15.9,1.9,4.7,7.7
59.9,4.0,2.2,5.9,6.7,6.1,0.3,5.7,0.5
313.6,10.0,2.6,89.7,335.9,28.2,8.1,5.1,28.2
64.6,1.6,0.6,5.1,110.9,9.9,0.5,4.6,2.9
400.6,16.1,7.5,70.1,370.4,59.9,1.1,37.8,5.2
35.1,1.6,0.3,0.0,96.5,4.0,0.6,0.0,1.3
126.6,5.6,1.4,26.6,87.6,18.4,0.3,14.3,1.3
264.9,13.7,2.0,27.2,53.9,27.0,7.0,16.3,13.3
75.3,6.6,1.7,0.0,75.5,4.5,0.4,3.9,0.3
730.8,16.6,2.5,0.0,18.3,126.5,30.0,22.1,26.2
109.2,3.2,1.1,0.0,19.5,20.1,1.3,5.0,0.8
213.2,5.4,0.8,0.0,59.8,12.4,0.9,2.1,2.6
69.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
217.0,8.3,5.0,35.8,388.0,34.1,1.1,19.5,2.5
327.0,24.9,8.8,51.8,1098.1,7.3,1.0,2.4,17.9
282.1,15.7,4.3,53.1,503.6,14.5,0.7,4.6,20.3
262.3,13.2,3.7,17.6,78.3,34.6,1.5,21.2,3.4
314.4,9.7,3.6,14.8,561.7,47.9,3.6,1.8,9.6
716.2,57.3,10.1,32.5,178.7,46.7,1.1,18.8,5.3
48.5,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0
298.9,8.2,2.7,104.0,150.3,8.9,2.8,5.6,46.0
300.6,13.5,4.8,24.9,1431.8,34.4,1.6,2.7,12.4
113.9,2.8,0.5,37.2,76.0,5.1,0.4,1.2,16.2
105.0,0.2,0.0,0.0,4.0,26.6,3.0,23.4,0.7
391.5,16.7,8.1,62.0,902.2,44.1,2.6,2.8,16.2
202.4,1.4,0.3,35.2,531.5,31.1,4.1,9.4,17.4
271.5,17.9,6.2,80.5,76.1,5.4,0.0,5.3,20.0
311.4,0.3,0.1,0.0,0.9,26.2,3.9,16.9,1.9
253.1,9.4,5.2,20.9,284.0,38.0,1.9,11.2,4.6
276.3,6.8,2.2,104.6,909.9,30.9,1.0,3.1,22.6
548.5,24.9,11.3,48.2,1085.3,62.3,4.8,3.0,18.7
146.2,4.1,1.6,3.8,232.7,24.3,1.1,7.0,2.9
470.7,32.3,8.3,125.0,132.8,12.1,2.4,6.0,32.9
191.6,9.1,1.3,0.0,175.1,26.2,3.9,5.4,2.0
271.3,17.7,7.3,60.7,129.5,29.1,2.8,22.8,3.4
282.8,18.6,10.8,63.4,582.0,9.4,2.9,4.5,21.0
476.2,27.0,12.9,106.9,1258.1,31.1,4.3,6.2,28.6
260.4,4.3,1.0,70.7,430.0,31.6,7.5,1.1,25.8
567.7,25.0,11.3,104.0,1108.7,44.4,12.2,8.6,43.2
237.0,12.9,7.5,35.8,469.3,22.0,2.9,6.3,9.8
425.3,17.4,10.4,45.2,383.8,52.9,4.8,5.6,15.1
117.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.2
358.3,13.8,7.3,85.0,312.9,52.2,2.6,34.8,8.2
97.7,5.2,2.1,24.4,105.9,11.7,0.6,8.0,1.7
429.3,26.4,12.2,107.6,910.7,15.2,0.8,3.2,32.2
458.4,28.0,8.3,77.1,1007.2,23.6,1.1,4.0,26.6
189.6,4.8,2.8,27.2,205.9,33.1,1.4,15.4,3.9
153.7,6.4,1.0,0.0,765.4,17.4,3.1,10.3,9.0
762.0,27.5,8.2,244.8,184.7,43.4,7.4,7.2,82.5
132.9,5.0,3.1,19.3,105.2,20.9,0.6,14.7,1.6
191.4,3.7,1.6,0.8,132.5,38.7,3.4,21.6,2.6
201.2,8.9,2.2,56.4,175.1,8.9,2.3,5.1,18.5
162.9,9.5,4.6,23.8,399.5,15.3,2.6,2.8,6.3
295.3,12.7,8.0,32.2,575.5,41.8,1.8,30.1,5.0
266.1,10.8,7.4,26.8,555.9,39.9,0.2,35.5,3.3
66.3,0.0,0.0,0.0,23.5,17.4,0.0,6.1,0.0
421.5,20.6,9.8,76.6,195.7,58.9,3.0,29.3,4.9
51.7,0.2,0.1,0.0,586.0,12.8,0.9,9.4,1.2
245.4,3.1,0.9,5.2,242.3,40.2,15.5,5.8,15.6
525.3,20.8,12.3,57.9,1037.0,64.0,4.4,1.8,16.2
230.6,12.0,2.9,69.4,801.1,15.7,1.1,10.8,16.1
343.2,14.9,3.5,68.9,457.5,26.0,12.4,12.3,30.9
435.0,15.8,6.0,92.4,630.8,36.3,6.8,11.2,37.7
147.5,2.9,0.4,0.0,314.0,19.3,4.3,10.3,3.4
517.0,27.3,10.5,101.2,726.0,35.7,2.8,13.5,31.1
654.7,29.7,5.8,180.3,1002.4,70.5,1.9,5.8,30.2
139.9,0.9,0.3,24.8,44.7,29.8,0.7,13.5,3.0
7.7,0.0,0.0,0.0,13.1,2.6,0.1,0.5,0.1
588.0,25.1,3.8,165.4,229.2,23.5,3.3,13.6,67.2
117.8,2.6,1.0,4.1,59.0,21.0,3.1,4.9,3.5
336.9,24.5,8.8,59.5,992.2,15.6,0.3,12.3,12.7
136.1,6.6,1.2,74.1,609.6,6.3,0.5,1.9,12.5
338.2,22.6,9.7,139.4,464.6,18.0,1.9,1.8,15.8
103.2,0.7,0.1,0.0,1.8,25.7,3.0,23.1,1.4
168.1,3.6,0.4,0.0,167.7,34.3,3.9,20.0,3.3
205.7,13.1,6.2,60.2,288.6,2.8,0.2,1.9,18.3
222.3,3.1,0.5,2.6,1431.6,46.2,3.5,26.3,3.8
120.2,10.3,5.7,32.6,121.0,5.5,0.0,5.3,2.2
260.1,9.8,1.0,114.3,174.2,7.2,0.8,0.3,34.2
235.7,6.3,2.1,95.0,129.5,6.3,1.7,3.1,37.6
234.7,9.4,5.6,34.2,123.6,28.1,1.0,13.7,9.0
27.9,0.1,0.0,0.0,0.6,6.5,0.1,5.2,0.4
277.0,14.7,3.5,31.0,217.8,34.0,1.8,18.6,4.1
449.4,16.9,7.4,77.6,687.5,35.3,10.6,3.3,39.8
174.8,0.0,0.0,0.0,0.9,2.6,0.1,0.7,0.1
452.2,31.5,10.9,64.7,2018.7,19.0,2.6,10.2,24.0
170.0,0.0,0.0,0.0,6.3,3.0,0.0,1.1,0.1
180.3,11.1,4.3,19.2,128.9,19.1,1.1,12.7,2.7
310.4,14.2,7.2,68.8,692.4,26.2,2.4,3.4,20.8
361.9,8.1,3.6,41.1,633.2,49.9,6.3,5.2,23.1
152.5,7.4,1.1,0.0,315.8,16.1,5.6,2.6,5.6
604.7,25.0,4.7,71.8,720.4,75.0,6.2,8.6,24.2
531.6,8.4,3.6,58.7,1534.8,81.0,2.5,4.6,29.8
69.0,3.8,1.2,5.4,379.1,7.4,3.0,3.8,2.6
374.8,20.0,9.8,68.2,554.9,25.9,2.0,5.1,22.3
319.0,17.5,6.7,77.1,497.8,17.6,2.9,10.2,23.4
65.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.5,1.1,0.3,0.3,0.1
113.4,5.5,0.7,0.0,25.9,14.6,1.4,6.8,3.2
104.3,7.0,4.5,22.3,134.1,5.2,0.1,3.7,5.3
32.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
18.7,1.1,0.7,4.1,14.3,1.4,0.0,0.0,1.0
126.7,8.3,5.5,10.2,68.3,13.8,1.6,9.2,2.3
120.7,0.4,0.2,0.1,48.5,16.1,0.3,15.1,0.6
413.0,12.5,4.8,76.2,933.3,43.6,7.5,6.8,35.2
110.8,0.4,0.1,0.0,3.2,29.1,4.7,22.0,0.5
219.8,10.6,1.8,43.9,302.3,12.8,3.4,3.2,20.8
129.2,0.2,0.0,0.0,68.6,31.7,1.4,29.0,2.1
342.2,14.3,3.8,194.4,672.2,5.1,1.4,2.7,46.8
316.2,6.0,0.7,1.5,1036.9,59.5,1.9,5.5,7.1
350.6,22.8,8.2,58.6,1179.7,10.0,1.3,3.0,26.4
156.1,6.5,3.9,38.5,158.4,22.7,0.7,13.2,2.1
83.1,2.9,0.5,11.0,150.8,3.1,0.5,0.9,11.0
104.6,0.0,0.0,0.0,0.9,1.8,0.0,1.7,0.0
243.9,9.3,2.3,3.7,47.5,35.6,4.5,27.8,8.0
334.6,19.7,3.4,4.0,21.4,36.9,5.6,20.8,8.9
139.6,9.2,6.2,3.4,16.4,13.2,0.5,12.0,1.4
87.5,4.6,2.6,0.0,35.5,17.1,5.4,7.7,1.2
311.5,13.7,4.8,21.9,122.4,41.7,2.3,3.7,6.0
30.6,2.6,0.3,0.0,255.1,2.2,0.9,0.9,0.4
98.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
284.6,15.4,9.0,60.4,395.1,5.5,0.0,2.4,31.1
289.4,15.3,5.8,23.9,806.1,27.6,2.0,7.0,9.9
180.7,7.7,0.7,0.0,214.3,25.1,4.7,6.7,4.3
330.8,13.0,2.1,0.0,751.3,39.1,13.3,6.6,17.1
197.1,13.5,2.9,46.4,47.7,3.0,0.5,1.3,15.6
287.2,8.9,4.4,81.1,752.8,20.7,1.5,12.7,29.6
347.8,21.5,8.1,151.1,187.3,11.8,2.0,3.2,26.3
618.1,10.8,4.1,150.5,793.4,108.8,8.1,39.5,27.3
58.0,1.4,0.2,0.0,50.4,8.7,2.5,2.7,4.1
107.7,8.6,4.6,81.0,136.8,2.5,0.1,0.1,5.0
201.7,9.4,1.2,0.0,103.0,27.2,0.6,13.0,2.2
170.6,7.0,2.3,10.7,623.5,21.6,3.3,3.6,5.9
268.9,5.4,3.0,46.6,236.8,51.9,3.7,32.6,5.0
642.3,22.2,7.8,151.4,918.4,29.4,5.0,11.2,53.7
176.8,9.6,2.0,56.3,310.6,4.1,0.2,1.2,17.7
164.0,0.2,0.1,0.0,12.8,37.2,4.7,1.7,4.3
315.8,21.2,12.4,53.6,515.9,24.3,1.8,0.7,8.5
287.4,17.9,3.6,28.2,98.9,31.9,1.5,25.3,2.3
121.6,5.2,0.5,0.6,349.1,18.7,2.8,11.0,3.7
90.7,6.2,2.7,19.0,35.6,9.1,0.3,5.0,0.9
95.1,6.8,1.9,5.1,43.4,7.7,3.0,2.8,2.9
241.9,5.4,1.0,36.3,115.2,31.1,3.6,6.8,19.3
157.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
176.0,0.2,0.1,0.0,4.6,18.4,0.0,18.4,0.1
136.5,2.9,1.0,13.6,199.0,20.8,1.1,0.8,6.4
451.7,25.4,8.5,81.8,560.9,30.8,1.7,8.0,23.7
233.1,4.9,1.2,41.4,399.6,38.9,1.9,1.4,7.8
69.7,5.4,0.7,0.0,311.7,5.5,1.4,3.1,1.1
266.7,11.7,7.3,30.5,300.3,38.3,3.6,3.2,3.7
712.0,44.8,11.2,198.9,676.7,9.3,3.0,0.9,65.0
312.0,19.2,2.5,7.6,250.4,32.7,5.5,17.4,6.9
96.7,7.7,1.2,0.0,106.2,5.2,1.8,2.3,3.6
116.2,0.1,0.0,0.0,14.2,19.6,0.1,15.9,0.4
150.6,2.9,0.9,11.4,157.5,27.9,3.3,6.0,4.8
376.6,21.8,9.5,13.7,154.8,42.0,1.0,29.7,5.1
321.1,2.0,0.6,62.0,130.4,70.1,1.1,16.9,6.4
169.0,2.9,0.5,1.1,254.8,31.0,2.1,3.4,5.0
422.1,28.3,12.5,90.4,893.8,17.8,1.6,3.7,23.4
306.3,20.0,12.6,56.3,1637.5,21.0,2.7,11.3,12.2
16.5,0.0,0.0,0.0,200.8,4.0,0.0,0.0,0.0
170.7,7.9,2.9,217.0,230.6,14.7,2.2,2.2,11.1
274.1,14.2,9.2,57.9,378.7,33.0,0.1,26.1,4.2
395.2,16.8,9.7,107.2,369.3,55.3,2.8,24.0,7.6
654.4,34.2,7.1,126.0,464.0,40.5,5.8,22.9,50.0
405.8,19.9,6.2,61.7,1662.4,36.7,5.4,11.6,22.0
36.1,2.3,0.2,0.0,165.7,3.2,0.3,2.5,0.9
134.1,8.8,5.5,23.2,366.6,1.2,0.1,0.7,12.2
59.0,4.0,0.5,1.1,44.9,4.1,1.5,0.9,3.0
96.6,4.7,0.4,0.0,569.7,12.4,2.2,7.9,3.7
258.4,15.2,5.2,78.1,487.0,4.6,0.6,0.6,24.5
564.0,47.3,5.9,50.7,82.8,16.6,5.3,2.4,25.3
281.5,7.3,4.0,52.5,374.0,25.8,8.3,1.3,28.7
70.2,2.4,0.5,6.0,158.2,11.8,0.4,6.0,1.5
350.4,14.8,5.1,34.0,626.4,39.1,7.3,5.9,16.8
173.2,9.0,2.5,0.0,16.4,21.8,7.9,6.0,5.7
82.6,3.7,3.3,0.0,36.3,11.8,0.5,10.1,1.0
165.3,5.3,1.3,14.5,115.1,26.8,1.7,14.6,3.4
336.4,16.7,9.7,58.0,287.1,43.4,2.2,23.5,5.3
198.4,5.8,1.5,32.9,178.4,22.8,5.2,2.7,15.8
67.2,0.2,0.1,0.0,7.8,17.2,0.9,15.2,0.9
251.4,9.9,4.0,52.8,833.6,22.7,4.0,7.8,20.8
71.3,6.8,0.9,0.0,1.3,2.5,0.2,0.1,0.5
189.4,3.5,0.7,75.5,610.5,12.6,0.5,10.7,26.2
207.2,1.8,0.4,0.8,590.1,43.2,6.8,3.9,8.2
203.9,16.1,6.0,54.4,431.6,1.1,0.1,0.1,13.0
69.4,0.0,0.0,0.0,0.5,1.6,0.1,0.4,0.1
117.4,7.7,1.1,5.7,242.3,12.4,0.3,7.7,0.6
173.0,8.0,1.9,4.4,255.8,20.3,2.0,3.0,5.4
229.2,5.6,3.3,17.6,261.7,34.4,1.6,1.4,9.3
134.1,5.3,0.8,0.0,439.6,18.7,3.8,5.3,4.1
364.6,10.1,1.7,2.4,951.4,60.3,11.4,9.7,11.4
248.4,12.8,7.9,30.1,103.3,30.1,2.9,1.6,4.8
293.3,16.3,7.7,239.5,443.8,19.1,2.6,3.1,18.3
1.9,0.0,0.0,0.0,155.1,0.7,0.0,0.2,0.0
314.3,19.9,7.9,64.2,681.5,18.6,1.2,1.4,14.4
199.8,3.1,1.5,13.7,427.5,36.6,2.0,2.7,6.1
96.4,0.1,0.0,0.0,0.9,6.2,0.1,5.0,0.4
275.7,9.3,1.7,108.9,703.1,4.0,0.7,1.2,37.2
255.0,6.5,1.1,17.0,257.3,44.2,1.8,17.8,5.4
557.6,39.4,11.0,160.4,685.8,6.4,0.3,1.8,39.8
1.8,0.0,0.0,0.0,0.9,0.4,0.0,0.0,0.1
334.3,23.0,2.9,0.0,1220.9,19.2,7.1,1.3,17.7
71.8,0.2,0.0,0.0,1.4,19.1,3.3,14.3,0.4
686.3,39.9,10.9,174.4,534.3,20.7,1.1,3.3,57.4
427.9,25.8,9.1,80.6,853.4,24.8,5.7,8.7,25.5
401.4,13.8,2.6,96.5,612.1,29.3,3.9,12.3,41.6
541.8,31.4,9.4,127.8,1293.5,35.3,4.1,14.3,31.4
152.6,0.1,0.0,0.0,4.4,13.7,0.1,11.5,0.3
503.2,20.6,8.9,32.5,1592.3,70.5,7.1,3.0,10.2
112.8,1.1,0.7,0.3,146.5,23.7,1.0,20.5,1.9
91.2,6.1,2.7,9.5,481.6,5.3,1.3,1.7,5.3
